id,current_slug,new_code,new_slug,name_pl,name_en,category_name,primary_category_name,ean_standard,slug_collision_group,notes
fc520ab3-34dd-4fdb-b71c-46ebc2f7c670,KIMCHI-363,ADG-000099,panierka-panko-200g-samlip,Panierka Panko 200g - Samlip,Panko Breadcrumbs 200g - Samlip,Mąki / Panierki / Tapioka,Mąki / Panierki / Tapioka,,,missing_ean_standard
98722e47-72af-4ab7-a903-42d75d7be09c,KIMCHI-366,ADG-000100,sos-teriyaki-150ml-miyata,Sos Teriyaki 150ml - Miyata,Teriyaki Sauce 150ml - Miyata,"Sosy, marynaty","Sosy, marynaty",,,missing_ean_standard
9b5e9a92-a108-4079-bc1d-d9bab4286557,KIMCHI-370,ADG-000101,zestaw-2-nozy-nara-yanagi-ba-do-sushi-21cm-i-santoku-11cm-css,"Zestaw 2 noży NARA, Yanagi-ba do sushi (21cm) i Santoku (11cm) - CSS","Set of 2 NARA Knives, Yanagi-ba for Sushi (21cm) and Santoku (11cm) - CSS",Noże,Noże,,,missing_ean_standard
358aa6a4-61e0-4aec-b3e9-95d2effe0ec7,KIMCHI-371,ADG-000102,parowar-bambusowy-okragly-2-pietrowy-srednica-25-cm-jade-temple,"Parowar bambusowy okrągły 2-piętrowy, średnica 25 cm Jade Temple","Round Bamboo Steamer 2-Tier, Diameter 25 cm Jade Temple",Parowary bambusowe,Parowary bambusowe,,,missing_ean_standard
dfa8a01f-b360-48bb-8d31-2c127f8ed79e,KIMCHI-386,ADG-000103,sos-hoisin-200ml-flying-goose,Sos Hoisin 200ml - Flying Goose,Hoisin Sauce 200ml - Flying Goose,Unmapped,Unmapped,,,missing_ean_standard
556b36b1-99c5-44b5-9458-218a02b7cce5,KIMCHI-387,ADG-000104,makaron-ryzowy-10mm-400g-farmer,Makaron ryżowy 10mm 400g - Farmer,Rice Noodles 10mm 400g - Farmer,Makaron ryżowy,Makaron ryżowy,,,missing_ean_standard
020688fc-5686-40f7-acb2-9b94f22d41ec,KIMCHI-388,ADG-000105,papier-ryzowy-okragly-22cm-300g-diamond,"Papier ryżowy okrągły 22cm, 300g - DIAMOND","Round Rice Paper 22cm, 300g - DIAMOND",Papier ryżowy,Papier ryżowy,,,missing_ean_standard
a2a21cdf-bef2-4c06-b096-5f9e29a1b7c1,KIMCHI-393,ADG-000106,sos-sojowy-jin-s-860ml-sempio,Sos sojowy Jin S 860ml - Sempio,Jin S Soy Sauce 860ml - Sempio,Sos sojowy,Sos sojowy,,,missing_ean_standard
2fd8be3e-3631-4eba-aa9f-3655859c1e45,KIMCHI-404,ADG-000107,zupa-soon-veggie-ramyun-lekko-pikantna-112g-nongshim,"Zupa Soon Veggie Ramyun, lekko pikantna 112g - Nongshim","Soon Veggie Ramyun, Mildly Spicy 112g - Nongshim",Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
be3ab3a0-7490-4241-a126-2d100e47381a,KIMCHI-405,ADG-000108,wok-zaokraglony-30cm,Wok zaokrąglony 30cm,Rounded Wok 30cm,Patelnie Wok / Grill,Patelnie Wok / Grill,,,missing_ean_standard
5a98e7a9-6148-4716-94d7-25594a7d3f9e,KIMCHI-406,ADG-000109,wok-plaski-35cm,Wok płaski 35cm,Flat Wok 35cm,Patelnie Wok / Grill,Patelnie Wok / Grill,,,missing_ean_standard
1d87aa98-41fc-46a2-9c92-fa878fba5547,KIMCHI-413,ADG-000110,papier-ryzowy-okragly-22cm-500g-hiep-long,"Papier ryżowy okrągły 22cm, 500g - Hiep Long","Round Rice Paper 22cm, 500g - Hiep Long",Papier ryżowy,Papier ryżowy,,,missing_ean_standard
f5d8156b-3162-463e-a5a2-84266234deb3,KIMCHI-414,ADG-000111,chipsy-z-alg-morskich-o-smaku-chili-50g-sempio,Chipsy z alg morskich o smaku chili 50g - SEMPIO,Chipsy Seaweed Chili Flavor 50g - SEMPIO,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
c71319d6-ee7e-4c9a-a0d9-405b5a88f2aa,KIMCHI-415,ADG-000112,chipsy-z-alg-morskich-z-sezamem-50g-sempio,Chipsy z alg morskich z sezamem 50g - SEMPIO,Chipsy Seaweed with Sesame 50g - SEMPIO,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
52dce750-4b88-452f-bd85-5fb6e6d08d5e,KIMCHI-418,ADG-000113,sos-rybny-700ml-squid,Sos rybny 700ml - Squid,Fish Sauce 700ml - Squid,"Sosy, marynaty","Sosy, marynaty",,,missing_ean_standard
eee329a6-9d3a-4969-b877-f1b10871b978,KIMCHI-424,ADG-000114,pasta-sojowa-ssamjang-pikantna-500g-sempio,"Pasta sojowa Ssamjang, pikantna 500g - Sempio",Ssamjang Spicy Soybean Paste 500g - Sempio,Pasty smakowe,Pasty smakowe,,,missing_ean_standard
a3c519da-1a34-4126-9df2-7b234db81181,KIMCHI-425,ADG-000115,pasta-sojowa-doenjang-460g-sempio,Pasta sojowa Doenjang 460g - Sempio,Doenjang Soy Paste 460g - Sempio,Pasty smakowe,Pasty smakowe,,,missing_ean_standard
895634b9-1aa6-4257-b5f0-0597385c0991,KIMCHI-426,ADG-000116,maka-ryzowa-bezglutenowa-400g-cock-brand,"Mąka ryżowa, bezglutenowa 400g - Cock Brand",Gluten-Free Rice Flour 400g - Cock Brand,Mąki / Panierki / Tapioka,Mąki / Panierki / Tapioka,,,missing_ean_standard
e372e7da-30a3-4548-ab2f-f9da05ffee53,KIMCHI-427,ADG-000117,maka-ryzowa-kleista-400g-bezglutenowa-cock-brand,Mąka ryżowa kleista 400g bezglutenowa - Cock Brand,Sticky Rice Flour 400g Gluten-Free - Cock Brand,Mąki / Panierki / Tapioka,Mąki / Panierki / Tapioka,,,missing_ean_standard
1e99d371-8e7d-484c-83d9-f83d5fb13ba2,KIMCHI-436,ADG-000118,trawa-cytrynowa-suszona-w-kawalkach-50g,Trawa cytrynowa suszona w kawałkach 50g,Dried Lemongrass Pieces 50g,Przyprawy,Przyprawy,,,missing_ean_standard
a418903f-3562-42dc-b9a4-b02c4aa9d136,KIMCHI-440,ADG-000119,sos-chili-sriracha-z-czosnkiem-bardzo-ostry-chili-51-200ml-flying-goose,"Sos chili Sriracha z czosnkiem, bardzo ostry (chili 51%) 200ml - Flying Goose","Sriracha Chili Sauce with Garlic, Very Spicy (51% Chili) 200ml - Flying Goose","Sosy, marynaty","Sosy, marynaty",,,missing_ean_standard
597531c0-d89f-446a-9733-e47f8e158ed9,KIMCHI-443,ADG-000120,chipsy-krewetkowe-pikantne-75g-nongshim,"Chipsy krewetkowe, pikantne 75g - Nongshim",Chipsy spicy shrimp 75g - Nongshim,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
93e8f4dd-c4bd-49d1-9f5d-5cd8fcb327aa,KIMCHI-448,ADG-000121,papier-ryzowy-kwadratowy-16cm-300g-diamond,"Papier ryżowy kwadratowy 16cm, 300g - DIAMOND","Square Rice Paper 16cm, 300g - DIAMOND",Papier ryżowy,Papier ryżowy,,,missing_ean_standard
0d7f9535-2be2-4771-a24e-f10cdd78b5d6,KIMCHI-450,ADG-000122,paleczki-bambusowe-kwadratowe-24-cm-10-par-jade-temple,Pałeczki bambusowe kwadratowe 24 cm (10 par) Jade Temple,Square Bamboo Chopsticks 24 cm (10 pairs) Jade Temple,Pałeczki i sztućce,Pałeczki i sztućce,,,missing_ean_standard
dc18a337-8019-4687-84e3-da6fba30adad,KIMCHI-457,ADG-000123,makaron-sojowy-vermicelli-500g-pakowane-po-5x100g-longkou,"Makaron sojowy Vermicelli 500g, pakowane po 5x100g - LongKou","Soy Vermicelli Noodles 500g, packed 5x100g - LongKou",Makaron szklisty,Makaron szklisty,,,missing_ean_standard
3658c95e-acd7-4b3d-9048-c7eb40b3372e,KIMCHI-467,ADG-000124,skrobia-z-tapioki-bezglutenowa-400g-cock-brand,"Skrobia z tapioki, bezglutenowa 400g - Cock Brand",Gluten-free tapioca starch 400g - Cock Brand,Mąki / Panierki / Tapioka,Mąki / Panierki / Tapioka,,,missing_ean_standard
cb263336-13b4-47ab-86b9-9aeab82064b5,KIMCHI-468,ADG-000125,tapioka-perelki-male-400g-cock-brand,"Tapioka, perełki małe 400g - Cock Brand",Small Tapioca Pearls 400g - Cock Brand,Mąki / Panierki / Tapioka,Mąki / Panierki / Tapioka,,,missing_ean_standard
2aa7d97d-3bc1-4d0e-a08b-b49419ba01cd,KIMCHI-481,ADG-000126,wok-plaski-30cm,Wok płaski 30cm,Flat Wok 30cm,Patelnie Wok / Grill,Patelnie Wok / Grill,,,missing_ean_standard
7b1ce22e-2f1f-4bbb-a17e-9f9e1f473f26,KIMCHI-482,ADG-000127,wok-zaokraglony-35cm,Wok zaokrąglony 35cm,Rounded Wok 35cm,Patelnie Wok / Grill,Patelnie Wok / Grill,,,missing_ean_standard
91dac45c-73ca-4cdd-9902-2789fbceaff2,KIMCHI-493,ADG-000128,tapioka-perelki-duze-400g-cock-brand,"Tapioka, perełki duże 400g - Cock Brand",Large Tapioca Pearls 400g - Cock Brand,Mąki / Panierki / Tapioka,Mąki / Panierki / Tapioka,,,missing_ean_standard
b1544e1f-66f9-4e0b-b008-aba949393e38,KIMCHI-494,ADG-000129,chipsy-z-jackfruita-dzakfruta-100g-vinamit,Chipsy z jackfruita (dżakfruta) 100g - Vinamit,Jackfruit Chips 100g - Vinamit,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
70ab6a3c-1e90-4ec6-9b98-598e6f60c376,KIMCHI-496,ADG-000130,pasta-paprykowa-gochujang-ostra-1kg-sempio,"Pasta paprykowa Gochujang, ostra 1kg - Sempio","Pasta paprykowa Gochujang, spicy 1kg - Sempio",Pasty smakowe,Pasty smakowe,,,missing_ean_standard
0ecf0e62-e70d-4577-bf1c-1c661b0ad84f,KIMCHI-506,ADG-000131,kawa-mielona-trung-nguyen-sang-tao-4-340g,Kawa mielona Trung Nguyen Sang Tao 4 - 340g,Trung Nguyen Sang Tao 4 Ground Coffee - 340g,Kawy,Kawy,,,missing_ean_standard
9611aeb0-f7e4-4cfc-9cf1-199473263144,KIMCHI-509,ADG-000132,zupa-instant-shin-ramyun-w-kubku-bardzo-ostra-68g-nongshim,"Zupa instant Shin Ramyun w kubku, bardzo ostra 68g Nongshim","Shin Ramyun Instant Noodle Soup in Cup, Very Spicy 68g - Nongshim",Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
c610df48-b6c8-469e-8414-c6b3c2bbec3b,KIMCHI-510,ADG-000133,zupa-instant-shin-ramyun-duza-micha-114g-nongshim,"Zupa instant Shin Ramyun, duża micha 114g - Nongshim","Shin Ramyun Instant Noodle Soup, Large Bowl 114g - Nongshim",Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
aa1fcd5b-3545-4d46-aed3-88a96cee9499,KIMCHI-512,ADG-000134,pasta-sojowa-z-przyprawami-sunchang-ssamjang-500g-cjo-classic,Pasta sojowa z przyprawami Sunchang Ssamjang 500g - CJO Classic,Sunchang Ssamjang Spiced Soybean Paste 500g - CJO Classic,Pasty smakowe,Pasty smakowe,,,missing_ean_standard
1b445306-9a76-49e2-ac21-ae176352e056,KIMCHI-520,ADG-000135,zaparzacz-phin-do-kawy-wietnamskiej-150ml-long-cam,Zaparzacz phin do kawy wietnamskiej 150ml - Long Cam,Vietnamese Coffee Phin Brewer 150ml - Long Cam,Zaparzacze do kawy,Zaparzacze do kawy,,,missing_ean_standard
adf57654-2c38-46e5-b785-65917f23e4ed,KIMCHI-521,ADG-000136,chapagetti-makaron-z-sosem-z-czarnej-fasoli-lagodny-140g-nongshim,"Chapagetti, makaron z sosem z czarnej fasoli, łagodny 140g - Nongshim","Chapagetti, Black Bean Sauce Noodles, Mild 140g - Nongshim",Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
074c73cd-01f4-41a9-9fee-5d96b46e19cd,KIMCHI-522,ADG-000137,zupa-makaronowa-ansungtangmyun-ostra-125g-nongshim,"Zupa makaronowa AnSungTangMyun, ostra 125g - Nongshim",AnSungTangMyun Spicy Noodle Soup 125g - Nongshim,Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
2cc7d1d2-c0c8-4502-ae79-f1c0e30729b6,KIMCHI-535,ADG-000138,sambal-oelek-chili-64-z-dodatkiem-czosnku-225ml-flying-goose,Sambal Oelek (chili 64%) z dodatkiem czosnku 225ml - Flying Goose,Sambal Oelek (Chili 64%) with Garlic 225ml - Flying Goose,"Sosy, marynaty","Sosy, marynaty",,,missing_ean_standard
f6946fa3-78c8-492c-a1ba-bfe1ede75e60,KIMCHI-554,ADG-000139,chipsy-kimnori-z-alg-morskich-40g-kimnori,Chipsy Kimnori z alg morskich 40g - Kimnori,Chipsy Kimnori seaweed chips 40g - Kimnori,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
63a2a37d-729b-4f4e-842c-73a4bc98a296,KIMCHI-555,ADG-000140,pasta-awase-miso-mieszana-1kg-hikari-miso,"Pasta Awase Miso, mieszana 1kg - Hikari Miso","Awase Miso Paste, Mixed 1kg - Hikari Miso",Pasta miso,Pasta miso,,,missing_ean_standard
a83c22f3-b525-4726-93e1-357ba8fa657f,KIMCHI-565,ADG-000141,makaron-soba-300g-hanla,Makaron soba 300g - HANLA,Soba Noodles 300g - HANLA,Makaron pszenny,Makaron pszenny,,,missing_ean_standard
9f05a2ce-f4e8-41ab-9b88-7e1773c930d5,KIMCHI-566,ADG-000142,makaron-shirataki-konjac-grube-kluski-udon-400g-city-aroma,"Makaron Shirataki Konjac, grube kluski udon 400g - City Aroma","Shirataki Konjac Noodles, Thick Udon 400g - City Aroma",Makaron konjac,Makaron konjac,,,missing_ean_standard
5e2943ec-565f-40ad-910d-fe16d40b67a5,KIMCHI-572,ADG-000143,sezam-obluszczony-bialy-100g-thai-pride,Sezam obłuszczony biały 100g - Thai Pride,Shelled White Sesame 100g - Thai Pride,Sezam,Sezam,,,missing_ean_standard
eb16f165-7918-41a1-8fb3-51fea87fc06b,KIMCHI-599,ADG-000144,makaron-ramen-swiezy-ita-san-200g,Makaron ramen świeży ITA-SAN 200g,Fresh Ramen Noodles 200g - ITA-SAN,Makaron pszenny,Makaron pszenny,,,missing_ean_standard
59493864-0415-4fd2-8a04-c2dd5f9eb4f8,KIMCHI-607,ADG-000145,sok-z-mlodego-kokosa-350ml-foco,Sok z młodego kokosa 350ml - Foco,Young Coconut Juice 350ml - Foco,Napoje,Napoje,,,missing_ean_standard
68ff45b5-bb50-4955-ba9b-77c0fa56ec2e,KIMCHI-608,ADG-000146,sok-z-pieczonego-kokosa-350ml-foco,Sok z pieczonego kokosa 350ml - Foco,Roasted Coconut Juice 350ml - Foco,Napoje,Napoje,,,missing_ean_standard
8a9e02e1-b567-4496-989c-831ef62cd1f3,KIMCHI-613,ADG-000147,zupa-shin-kimchi-ramyun-w-kubku-ostra-75g-nongshim,"Zupa Shin Kimchi Ramyun w kubku, ostra 75g - Nongshim","Shin Kimchi Ramyun Cup, Spicy 75g - Nongshim",Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
d30b60c8-c696-4318-86f1-3104527ad5ec,KIMCHI-614,ADG-000148,zupa-soon-veggie-ramyun-w-kubku-lekko-pikantna-67g-nongshim,"Zupa Soon Veggie Ramyun w kubku, lekko pikantna 67g - Nongshim","Soon Veggie Ramyun Cup, Mildly Spicy 67g - Nongshim",Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
d058e5e8-7f11-4fbb-9f86-ed103d335500,KIMCHI-616,ADG-000149,zupa-makaronowa-jin-ramen-spicy-bardzo-ostra-120g-ottogi,"Zupa makaronowa Jin Ramen Spicy, bardzo ostra 120g - Ottogi","Jin Ramen Spicy Noodle Soup, Very Spicy 120g - Ottogi",Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
eac33241-eec7-4b63-9bee-4e71c04e891f,KIMCHI-617,ADG-000150,sos-wasabi-w-tubie-s-and-b-170g,Sos wasabi w tubie S&B 170g,Wasabi Sauce in Tube S&B 170g,"Sosy, marynaty","Sosy, marynaty",,,missing_ean_standard
3378c524-e5d8-4c8d-ba7b-0498b961504a,KIMCHI-618,ADG-000151,sos-z-czarnej-fasoli-z-czosnkiem-368g-lee-kum-kee,Sos z czarnej fasoli z czosnkiem 368g - Lee Kum Kee,Black Bean Sauce with Garlic 368g - Lee Kum Kee,"Sosy, marynaty","Sosy, marynaty",,,missing_ean_standard
c0587d21-fbeb-491f-bcf8-c93849137214,KIMCHI-626,ADG-000152,marynata-bbq-bulgogi-gochujang-do-wieprzowiny-840g-cjo-cuisine,Marynata BBQ Bulgogi Gochujang do wieprzowiny 840g - CJO Cuisine,BBQ Bulgogi Gochujang Marinade for Pork 840g - CJO Cuisine,"Sosy, marynaty","Sosy, marynaty",,,missing_ean_standard
ecb1ee6a-6192-40ba-aa03-48a8c31be373,KIMCHI-627,ADG-000153,mleko-kokosowe-70-wyciagu-z-kokosa-w-kartonie-250ml-aroy-d,Mleko kokosowe (70% wyciągu z kokosa) w kartonie 250ml - AROY-D,Coconut Milk (70% Coconut Extract) 250ml Carton - AROY-D,Mleczko kokosowe,Mleczko kokosowe,,,missing_ean_standard
ce3e9adb-083c-4b07-b5b2-2bcda8671cb5,KIMCHI-631,ADG-000154,ryz-do-sushi-calrose-kimpo-4-5kg,"Ryż do sushi Calrose Kimpo 4,5kg",Calrose Sushi Rice Kimpo 4.5kg,Ryż i inne ziarna,Ryż i inne ziarna,,,missing_ean_standard
613b56fb-6482-4a28-8569-e3f9a774ec4b,KIMCHI-639,ADG-000155,platki-suszonego-tunczyka-bonito-katsuobushi-20g,"Płatki suszonego tuńczyka bonito, Katsuobushi 20g",Dried Bonito Flakes Katsuobushi 20g,Buliony,Buliony,,,missing_ean_standard
494357c3-c27d-40e6-80eb-081a5390f959,KIMCHI-644,ADG-000156,patelnia-do-tamago-mala-23-5-x-17-5-cm-glitter,"Patelnia do Tamago - mała (23,5 x 17,5 cm) Glitter",Small Tamago Pan 23.5 x 17.5 cm Glitter,Patelnie Tamago,Patelnie Tamago,,,missing_ean_standard
9e2ebf00-92b3-40a7-b0f8-30e257b63bfd,KIMCHI-645,ADG-000157,patelnia-do-tamago-duza-26-5-x-19-5-cm-glitter,"Patelnia do Tamago - duża (26,5 x 19,5 cm) Glitter",Large Tamago Pan 26.5 x 19.5 cm Glitter,Patelnie Tamago,Patelnie Tamago,,,missing_ean_standard
613f675c-f5b0-4737-9f94-77a15e76ca96,KIMCHI-646,ADG-000158,ryz-do-sushi-premium-akita-komachi-1kg-sen-soy,Ryż do sushi Premium Akita Komachi 1kg - SEN SOY,Premium Akita Komachi Sushi Rice 1kg - SEN SOY,Ryż i inne ziarna,Ryż i inne ziarna,,,missing_ean_standard
10797928-8ada-451f-82e7-9b6b3a90b189,KIMCHI-653,ADG-000159,mochi-ryzowe-ciasteczka-mix-owocowy-180g-awon,"Mochi, ryżowe ciasteczka, mix owocowy 180g - AWON","Mochi, rice cakes, fruit mix 180g - AWON",Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
3c7d3f19-9863-4332-aa07-76517e024541,KIMCHI-655,ADG-000160,olej-sezamowy-premium-z-prazonych-ziaren-320ml-ottogi,Olej sezamowy Premium z prażonych ziaren 320ml - Ottogi,Premium Sesame Oil from Roasted Seeds 320ml - Ottogi,Oleje,Oleje,,,missing_ean_standard
12412136-5d93-4cc5-b5cc-de285f692d47,KIMCHI-659,ADG-000161,zupa-makaronowa-neoguri-ramyun-z-owocami-morza-lekko-pikantna-120g-nongshim,"Zupa makaronowa Neoguri Ramyun z owocami morza, lekko pikantna 120g - Nongshim","Neoguri Ramyun Noodle Soup with Seafood, Slightly Spicy 120g - Nongshim",Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
f52d4cb2-30e2-4958-af43-992a71c6b7d1,KIMCHI-661,ADG-000162,zupa-tempura-udon-noodle-bowl-w-kubku-62g-nongshim,Zupa Tempura Udon Noodle Bowl w kubku 62g - Nongshim,Tempura Udon Noodle Bowl Cup 62g - Nongshim,Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
dde98b49-679c-4555-a3c9-76fa8685e152,KIMCHI-682,ADG-000163,mleko-kokosowe-70-wyciagu-z-kokosa-w-kartonie-500ml-aroy-d,Mleko kokosowe (70% wyciągu z kokosa) w kartonie 500ml - AROY-D,Coconut Milk (70% Coconut Extract) 500ml Carton - AROY-D,Mleczko kokosowe,Mleczko kokosowe,,,missing_ean_standard
fde6fe8c-6d71-4e13-9189-641c0dc90a33,KIMCHI-686,ADG-000164,pasta-chunjang-z-czarnej-fasoli-1kg-assi-brand,Pasta Chunjang z czarnej fasoli 1kg - Assi Brand,Chunjang Black Bean Paste 1kg - Assi Brand,Pasty smakowe,Pasty smakowe,,,missing_ean_standard
86669b09-a25c-4174-98b8-ad861b5c1c11,KIMCHI-723,ADG-000165,marynata-bbq-bulgogi-gochujang-do-wieprzowiny-500g-cjo-cuisine,Marynata BBQ Bulgogi Gochujang do wieprzowiny 500g - CJO Cuisine,BBQ Bulgogi Gochujang Marinade for Pork 500g - CJO Cuisine,"Sosy, marynaty","Sosy, marynaty",,,missing_ean_standard
854cfed9-d5c7-44a7-8627-f431f57aecca,KIMCHI-724,ADG-000166,marynata-bbq-bulgogi-do-wolowiny-500g-cjo-cuisine,Marynata BBQ Bulgogi do wołowiny 500g - CJO Cuisine,BBQ Bulgogi Marinade for Beef 500g - CJO Cuisine,"Sosy, marynaty","Sosy, marynaty",,,missing_ean_standard
9c235817-e191-4361-8973-4e8e45110060,KIMCHI-725,ADG-000167,marynata-bbq-bulgogi-gochujang-do-wieprzowiny-280g-cjo-cuisine,Marynata BBQ Bulgogi Gochujang do wieprzowiny 280g - CJO Cuisine,BBQ Bulgogi Gochujang Marinade for Pork 280g - CJO Cuisine,"Sosy, marynaty","Sosy, marynaty",,,missing_ean_standard
a2b30fec-71ef-480d-ab87-857a66c7ba28,KIMCHI-728,ADG-000168,pasta-harissa-ostra-chili-87-135g-le-phare-du-cap-bon,Pasta Harissa ostra (chili 87%) 135g - Le Phare Du Cap Bon,Harissa Chili Paste (87% Chili) 135g - Le Phare Du Cap Bon,Pasty smakowe,Pasty smakowe,,,missing_ean_standard
1bb97b96-81db-411e-9584-5c90e9c5a895,KIMCHI-729,ADG-000169,zupa-ramen-seafood-ramyun-owoce-morza-125g-ostra-nongshim,Zupa Ramen Seafood Ramyun owoce morza 125g ostra - Nongshim,Seafood Ramyun Spicy 125g - Nongshim,Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
47f69db4-8824-4b24-bf45-1f5e0f79f3e1,KIMCHI-733,ADG-000170,zupa-instant-tempura-udon-duza-micha-111g-nongshim,"Zupa instant Tempura Udon, duża micha 111g - Nongshim","Tempura Udon Instant Noodle Soup, Large Bowl 111g - Nongshim",Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
e57564e3-61d2-4670-8853-f46cf9a753ec,KIMCHI-735,ADG-000171,mochi-miks-ryzowych-ciasteczek-z-nadzieniem-sezamowym-orzechowym-i-azuki-450g-yuki-and-love,"Mochi, miks ryżowych ciasteczek z nadzieniem sezamowym, orzechowym i azuki 450g - Yuki & Love","Mochi, mix of rice cakes with sesame, peanut, and azuki filling 450g - Yuki & Love",Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
5883b68f-89fd-41c0-8cdf-aa61e1e55e6c,KIMCHI-737,ADG-000172,mochi-ryzowe-ciasteczka-z-pasta-z-fasolki-azuki-210g-yuki-and-love,"Mochi, ryżowe ciasteczka z pastą z fasolki azuki 210g - Yuki & Love",Mochi Rice Cakes with Red Bean Paste 210g - Yuki & Love,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
b56229a5-3814-41bd-8582-696644f62371,KIMCHI-738,ADG-000173,mochi-ryzowe-ciasteczka-z-zielona-herbata-210g-yuki-and-love,"Mochi, ryżowe ciasteczka z zieloną herbatą 210g - Yuki & Love",Mochi Rice Cakes with Green Tea 210g - Yuki & Love,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
acbbe570-b0a7-4021-9531-7beea26e4764,KIMCHI-739,ADG-000174,makaron-ryzowy-czerwony-hiep-long-500g,Makaron ryżowy czerwony Hiep Long 500g,Red Rice Noodles 500g Hiep Long,Makaron ryżowy,Makaron ryżowy,,,missing_ean_standard
5b7e68dc-3a29-4bea-8e19-cd049696fb02,KIMCHI-741,ADG-000175,sos-teriyaki-gesty-150ml-house-of-asia,"Sos Teriyaki, gęsty 150ml - House of Asia",Thick Teriyaki Sauce 150ml - House of Asia,Sosy / Marynaty / Oleje,Sosy / Marynaty / Oleje,,,missing_ean_standard
1a939d8e-aa13-45e1-8419-5aeb2b20238b,KIMCHI-748,ADG-000176,papryka-gochugaru-do-kimchi-1kg-panasia,Papryka Gochugaru do kimchi 1kg - PanAsia,Gochugaru Chili Pepper for Kimchi 1kg - PanAsia,Przyprawy,Przyprawy,,,missing_ean_standard
34717b00-9905-410c-9334-38a545df6271,KIMCHI-749,ADG-000177,papryka-gochugaru-do-kimchi-500g-panasia,Papryka Gochugaru do kimchi 500g - PanAsia,Gochugaru Chili Pepper for Kimchi 500g - PanAsia,Przyprawy,Przyprawy,,,missing_ean_standard
87437ba1-546c-473b-ab38-5b576bb045a6,KIMCHI-755,ADG-000178,ryz-do-sushi-royal-tiger-premium-1kg,Ryż do sushi Royal Tiger Premium 1kg,Royal Tiger Premium Sushi Rice 1kg,Ryż i inne ziarna,Ryż i inne ziarna,,,missing_ean_standard
ece19366-8b91-45f4-ad7c-635a0d28893b,KIMCHI-756,ADG-000179,glony-dasima-kombu-suszone-56g-assi-brand,Glony Dasima (kombu) suszone 56g - Assi Brand,Dried Dasima (kombu) 56g - Assi Brand,Kombu / Dasima,Kombu / Dasima,,,missing_ean_standard
723ceb62-79e9-46c2-9ea9-81176b49a8fb,KIMCHI-758,ADG-000180,mleko-kokosowe-w-proszku-naturalne-300g-renuka,"Mleko kokosowe w proszku, naturalne 300g - Renuka",Natural Coconut Milk Powder 300g - Renuka,Mleczko kokosowe,Mleczko kokosowe,,,missing_ean_standard
6cedb741-2ca0-40f9-8229-d24a021bed9b,KIMCHI-760,ADG-000181,sos-chili-sriracha-mayoo-lagodnie-pikantny-chili-20-455ml-flying-goose,"Sos chili Sriracha Mayoo, łagodnie pikantny (chili 20%) 455ml - Flying Goose","Sriracha Chili Mayoo, Mildly Spicy (20% Chili) 455ml - Flying Goose","Sosy, marynaty","Sosy, marynaty",,,missing_ean_standard
07904823-7178-459f-bd42-dd99432f1a3c,KIMCHI-761,ADG-000182,mango-przecier-bez-cukru-500g-philippine-brand,"Mango, przecier bez cukru 500g Philippine Brand",Unsweetened Mango Puree 500g - Philippine Brand,Owoce / Marynowane warzywa,Owoce / Marynowane warzywa,,,missing_ean_standard
bcfa7d96-a688-4e67-ae68-0964aa870130,KIMCHI-776,ADG-000183,makaron-pszenny-udon-300g-chunsi,Makaron pszenny Udon 300g - Chunsi,Wheat Udon Noodles 300g - Chunsi,Makaron pszenny,Makaron pszenny,,,missing_ean_standard
ed0633c9-e674-4bab-abf6-dc3eecf34ec1,KIMCHI-777,ADG-000184,makaron-ramen-375g-golden-turtle,Makaron ramen 375g - Golden Turtle,Wheat Ramen Noodles 375g - Golden Turtle,Makaron pszenny,Makaron pszenny,,,missing_ean_standard
9c53f09c-0681-4127-aa5b-1b752f3f2f71,KIMCHI-782,ADG-000185,zupa-pho-bo-wolowa-z-makaronem-ryzowym-65g-mama,Zupa Pho Bo wołowa z makaronem ryżowym 65g - MAMA,Pho Bo Beef Noodle Soup with Rice Noodles 65g - MAMA,Duża micha,Duża micha,,,missing_ean_standard
