id,name,slug,product_url,category,skus,eans,ean_sources,price_amounts,stock_values,image_urls,broken_image_urls,dietary_tags,allergens,english_name,english_description,severity,issues
0784006d-ac65-402d-bb8f-b952e6073fa2,"Moździerz granitowy - śr. 15,5cm",mozdzierz-granitowy-sr-15-5cm,https://asiandeligo.eshoper.pro/products/mozdzierz-granitowy-sr-15-5cm,Moździerze,ADG-000068,,,92|92,100,https://img.zira.pl/asiandeligo/products/KIMCHI-241/1.webp,,,,,,backlog,legacy_image_key|non_ascii_category_slug|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation|missing_english_description|missing_ean
62aa5b36-9d31-4a7d-a941-f065f470dfd0,Moździerz granitowy - śr. 18cm,mozdzierz-granitowy-sr-18cm,https://asiandeligo.eshoper.pro/products/mozdzierz-granitowy-sr-18cm,Moździerze,ADG-000065,,,113|113,100,https://img.zira.pl/asiandeligo/products/KIMCHI-229/1.webp,,,,,,backlog,legacy_image_key|non_ascii_category_slug|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation|missing_english_description|missing_ean
e043534b-3088-4a3b-97d3-c98ec437be7f,"Pałeczki bambusowe - Niebieskie Wzory 22,5 cm (5 par)",paleczki-bambusowe-niebieskie-wzory-22-5-cm-5-par,https://asiandeligo.eshoper.pro/products/paleczki-bambusowe-niebieskie-wzory-22-5-cm-5-par,Pałeczki i sztućce,ADG-000594,,,23.5|23.5,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2900/1.webp,,,,,,backlog,legacy_image_key|non_ascii_category_slug|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation|missing_english_description|missing_ean
5797bd74-d97b-4432-973e-38cd1701a3be,Pałeczki bambusowe 21cm w kopertach - 50 par,paleczki-bambusowe-21cm-w-kopertach-50-par,https://asiandeligo.eshoper.pro/products/paleczki-bambusowe-21cm-w-kopertach-50-par,Pałeczki i sztućce,ADG-000010,,,13.5|13.5,100,https://img.zira.pl/asiandeligo/products/KIMCHI-29/1.webp,,,,,,backlog,legacy_image_key|non_ascii_category_slug|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation|missing_english_description|missing_ean
cbced7b6-cc8e-40a1-bd94-0d9c61a5738e,"Pałeczki bambusowe białe - wzór Maneki-neko 22,5 cm (5 par)",paleczki-bambusowe-biale-wzor-maneki-neko-22-5-cm-5-par,https://asiandeligo.eshoper.pro/products/paleczki-bambusowe-biale-wzor-maneki-neko-22-5-cm-5-par,Pałeczki i sztućce,ADG-000413,,,21.9|21.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2198/1.webp,,,,,,backlog,legacy_image_key|non_ascii_category_slug|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation|missing_english_description|missing_ean
da297a39-9292-42d0-9871-5716e64eb4fd,"Pałeczki bambusowe brązowe - wzór Koty 22,5 cm (5 par)",paleczki-bambusowe-brazowe-wzor-koty-22-5-cm-5-par,https://asiandeligo.eshoper.pro/products/paleczki-bambusowe-brazowe-wzor-koty-22-5-cm-5-par,Pałeczki i sztućce,ADG-000414,,,19.7|19.7,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2199/1.webp,,,,,,backlog,legacy_image_key|non_ascii_category_slug|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation|missing_english_description|missing_ean
89535a4a-9a8b-4127-8354-3a37f7f0414c,"Plastikowe pałeczki z pomocnikiem 22,5cm - Miś Panda",plastikowe-paleczki-z-pomocnikiem-22-5cm-mis-panda,https://asiandeligo.eshoper.pro/products/plastikowe-paleczki-z-pomocnikiem-22-5cm-mis-panda,Pałeczki i sztućce,ADG-000429,,,12.9|12.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2238/1.webp,,,,,,backlog,legacy_image_key|non_ascii_category_slug|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation|missing_english_description|missing_ean
125829c9-da67-4dbf-bed0-bf62c450e6ff,"Plastikowe pałeczki z pomocnikiem 22,5cm - Miś Rilakkuma",plastikowe-paleczki-z-pomocnikiem-22-5cm-mis-rilakkuma,https://asiandeligo.eshoper.pro/products/plastikowe-paleczki-z-pomocnikiem-22-5cm-mis-rilakkuma,Pałeczki i sztućce,ADG-000427,,,12.9|12.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2235/1.webp,,,,,,backlog,legacy_image_key|non_ascii_category_slug|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation|missing_english_description|missing_ean
98aa2f48-902f-48cc-8b19-5c8a55956827,"Zestaw lakierowanych pałeczek z motywem kwiatów wiśni 22,5cm - 5 par",zestaw-lakierowanych-paleczek-z-motywem-kwiatow-wisni-22-5cm-5-par,https://asiandeligo.eshoper.pro/products/zestaw-lakierowanych-paleczek-z-motywem-kwiatow-wisni-22-5cm-5-par,Pałeczki i sztućce,ADG-000616,,,14.9|14.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2949/1.webp,,,,,,backlog,legacy_image_key|non_ascii_category_slug|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation|missing_english_description|missing_ean
d34271cd-63ef-4021-9eca-16eb3383ed64,Foremka do futomaki sushi - duża rolka,foremka-do-futomaki-sushi-duza-rolka,https://asiandeligo.eshoper.pro/products/foremka-do-futomaki-sushi-duza-rolka,Foremki,ADG-000266,,,23|23,100,https://img.zira.pl/asiandeligo/products/KIMCHI-1105/1.webp,,,,,,backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation|missing_english_description|missing_ean
2e2c9c88-861f-4d62-a331-1a63ce196698,Foremka do maki sushi - mała rolka,foremka-do-maki-sushi-mala-rolka,https://asiandeligo.eshoper.pro/products/foremka-do-maki-sushi-mala-rolka,Foremki,ADG-000258,,,19.99|19.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-1071/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-1071/2.webp,,,,,,backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation|missing_english_description|missing_ean
e16cec7d-493b-4fff-9ff5-3d84bf0547cf,"Kotek szczęścia Maneki Neko na baterię słoneczną, biały 10,5cm",kotek-szczescia-maneki-neko-na-baterie-sloneczna-bialy-10-5cm,https://asiandeligo.eshoper.pro/products/kotek-szczescia-maneki-neko-na-baterie-sloneczna-bialy-10-5cm,Koty szczęścia i inne gadżety,ADG-000412,,,30.99|30.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2190/1.webp,,,,"Maneki Neko Lucky Cat Solar Battery, White 10.5cm","A white solar-powered Maneki Neko lucky cat figurine, 10.5cm tall.",backlog,legacy_image_key|non_ascii_category_slug|missing_ingredients|missing_allergens|missing_nutrition|missing_country|missing_storage_zone|missing_unit_price|missing_ean
38fc68c2-aa86-4f64-83f9-2ea915ff898c,"Kotek szczęścia Maneki Neko na baterię słoneczną, złoty 10,5cm",kotek-szczescia-maneki-neko-na-baterie-sloneczna-zloty-10-5cm,https://asiandeligo.eshoper.pro/products/kotek-szczescia-maneki-neko-na-baterie-sloneczna-zloty-10-5cm,Koty szczęścia i inne gadżety,ADG-000411,,,33.9|33.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2188/1.webp,,,,"Maneki Neko Lucky Cat Solar Battery, Gold 10.5cm","A gold solar-powered Maneki Neko lucky cat figurine, 10.5cm tall.",backlog,legacy_image_key|non_ascii_category_slug|missing_ingredients|missing_allergens|missing_nutrition|missing_country|missing_storage_zone|missing_unit_price|missing_ean
14451512-9b65-44ad-bc39-67628888b684,"Parowar bambusowy okrągły, dwupiętrowy 20 cm - Shi Ba Ling",parowar-bambusowy-okragly-dwupietrowy-20-cm-shi-ba-ling,https://asiandeligo.eshoper.pro/products/parowar-bambusowy-okragly-dwupietrowy-20-cm-shi-ba-ling,Parowary bambusowe,ADG-000400,,,89.99|89.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2158/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-2158/2.webp,,,,,,backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation|missing_english_description|missing_ean
cbb0164b-0207-4da2-9c0b-e3579b16a44d,"Stojak na miotełkę chasen do matchy, porcelanowy ⌀6cm - miętowo-zielony",stojak-na-miotelke-chasen-do-matchy-porcelanowy-6cm-mietowo-zielony,https://asiandeligo.eshoper.pro/products/stojak-na-miotelke-chasen-do-matchy-porcelanowy-6cm-mietowo-zielony,Komplety do sushi i herbaty,ADG-001002,,,26|26,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4418/1.webp,,,,,,backlog,legacy_image_key|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_english_translation|missing_english_description|missing_ean
fd02698d-df76-435a-b64f-53a1522379e2,"Chiński nóż szefa kuchni, tasak 32,5 cm – do mięsa i warzyw - Xiao Tian Zi",chinski-noz-szefa-kuchni-tasak-32-5-cm-do-miesa-i-warzyw-xiao-tian-zi,https://asiandeligo.eshoper.pro/products/chinski-noz-szefa-kuchni-tasak-32-5-cm-do-miesa-i-warzyw-xiao-tian-zi,Noże,ADG-000524,,,99|99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2617/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-2617/2.webp,,,,"Xiao Tian Zi Chinese Chef's Knife, Cleaver 32.5 cm – for Meat and Vegetables","A versatile Chinese-style chef's knife, ideal for chopping and slicing vegetables, fruits, and meat. Made of stainless steel, it features a sharp edge for precise cutting.",backlog,legacy_image_key|non_ascii_category_slug|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
b6739a5a-1539-4aa1-a54b-2c520746e756,Japońska rybka przynosząca szczęście złota 8x5cm,japonska-rybka-przynoszaca-szczescie-zlota-8x5cm,https://asiandeligo.eshoper.pro/products/japonska-rybka-przynoszaca-szczescie-zlota-8x5cm,Koty szczęścia i inne gadżety,ADG-001221,,,35|35,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4939/1.webp,,,,Japanese Lucky Fish Gold 8x5cm,"Japanese lucky fish figurine in gold, measuring 8cm x 5cm.",backlog,legacy_image_key|non_ascii_category_slug|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
0977e0b0-0dd1-41d9-b3b1-6c72919ec2da,"Japoński nóż Bunka szefa, uniwersalny 20cm - Satake Houcho",japonski-noz-bunka-szefa-uniwersalny-20cm-satake-houcho,https://asiandeligo.eshoper.pro/products/japonski-noz-bunka-szefa-uniwersalny-20cm-satake-houcho,Noże,ADG-000585,,,94.9|94.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2877/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-2877/2.webp,,,,"Japanese Bunka Chef Knife, Universal 20cm - Satake Houcho",A versatile Japanese chef knife suitable for various cutting tasks.,backlog,legacy_image_key|non_ascii_category_slug|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
07788106-5813-4296-b9fb-2e267ff3ef4c,"Japoński nóż Nakiri-boncho do warzyw, 16 cm - Seki Ryu",japonski-noz-nakiri-boncho-do-warzyw-16-cm-seki-ryu,https://asiandeligo.eshoper.pro/products/japonski-noz-nakiri-boncho-do-warzyw-16-cm-seki-ryu,Noże,ADG-000379,,,103|103,3,https://img.zira.pl/asiandeligo/products/KIMCHI-1711/1.webp,,,,Japanese Nakiri-Boncho Vegetable Knife 16cm - Seki Ryu,A Japanese knife designed specifically for cutting vegetables.,backlog,legacy_image_key|non_ascii_category_slug|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
c1b1c29a-b8e5-4f48-8b20-cc2df3f2a0dc,"Japoński nóż w stylu chińskim, tasak Tao 20,5 cm – do mięsa i warzyw - Seki Ryu",japonski-noz-w-stylu-chinskim-tasak-tao-20-5-cm-do-miesa-i-warzyw-seki-ryu,https://asiandeligo.eshoper.pro/products/japonski-noz-w-stylu-chinskim-tasak-tao-20-5-cm-do-miesa-i-warzyw-seki-ryu,Noże,ADG-000520,,,169.9|169.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2610/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-2610/2.webp,,,,Japanese Chinese Style Cleaver Tao 20.5cm – for Meat and Vegetables - Seki Ryu,A cleaver designed for both meat and vegetable preparation.,backlog,legacy_image_key|non_ascii_category_slug|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
521eb0b0-874d-40e6-98a0-309ba4775bc4,Japoński nóż Yanagiba Sashimi do ryb 21cm - Satake Houcho,japonski-noz-yanagiba-sashimi-do-ryb-21cm-satake-houcho,https://asiandeligo.eshoper.pro/products/japonski-noz-yanagiba-sashimi-do-ryb-21cm-satake-houcho,Noże,ADG-000525,,,107|107,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2619/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-2619/2.webp,,,,Japanese Yanagiba Sashimi Knife for Fish 21cm - Satake Houcho,"A specialized knife for slicing sashimi, made from stainless steel.",backlog,legacy_image_key|non_ascii_category_slug|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
5a4e609c-a982-4afa-b83b-bd7f3d6893e9,Japoński nóż Yanagiba Sashimi do ryb 27cm - Satake Cutlery,japonski-noz-yanagiba-sashimi-do-ryb-27cm-satake-cutlery,https://asiandeligo.eshoper.pro/products/japonski-noz-yanagiba-sashimi-do-ryb-27cm-satake-cutlery,Noże,ADG-000586,,,180|180,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2879/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-2879/2.webp,,,,Japanese Yanagiba Sashimi Knife for Fish 27cm - Satake Cutlery,"A specialized knife for sashimi, crafted from stainless steel.",backlog,legacy_image_key|non_ascii_category_slug|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
0818ed2a-98bb-4a31-8c83-243c5cdea181,"Kotek szczęścia Maneki Neko na baterię słoneczną, biały otwarte oczka 9cm",kotek-szczescia-maneki-neko-na-baterie-sloneczna-bialy-otwarte-oczka-9cm,https://asiandeligo.eshoper.pro/products/kotek-szczescia-maneki-neko-na-baterie-sloneczna-bialy-otwarte-oczka-9cm,Koty szczęścia i inne gadżety,ADG-001325,,,41|41,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5129/1.webp,,,,"Maneki Neko Lucky Cat Solar Battery, White Open Eyes 9cm","A white solar-powered Maneki Neko lucky cat figurine with open eyes, 9cm tall.",backlog,legacy_image_key|non_ascii_category_slug|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
400670df-67c8-45a6-b79b-81c1f9fe51d3,"Kotek szczęścia Maneki Neko na baterię słoneczną, biały zamknięte oczka 9cm",kotek-szczescia-maneki-neko-na-baterie-sloneczna-bialy-zamkniete-oczka-9cm,https://asiandeligo.eshoper.pro/products/kotek-szczescia-maneki-neko-na-baterie-sloneczna-bialy-zamkniete-oczka-9cm,Koty szczęścia i inne gadżety,ADG-001326,,,41|41,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5130/1.webp,,,,"Maneki Neko Lucky Cat Solar Battery, White Closed Eyes 9cm","A white solar-powered Maneki Neko lucky cat figurine with closed eyes, 9cm tall.",backlog,legacy_image_key|non_ascii_category_slug|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
dc61cfa1-bb42-4379-a5c7-1deb0be273bf,"Łopatka do ryżu Shamoji, drewniana 30cm",lopatka-do-ryzu-shamoji-drewniana-30cm,https://asiandeligo.eshoper.pro/products/lopatka-do-ryzu-shamoji-drewniana-30cm,Pałeczki i sztućce,ADG-000601,,,6.99|6.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2912/1.webp,,,,"Shamoji Rice Paddle, wooden 30cm",Wooden rice paddle for serving rice.,backlog,legacy_image_key|non_ascii_category_slug|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
e04ba019-13f4-4e8f-a58d-382c0b5ec935,"Łyżka japońska do ramenu, biała 12,5cm",lyzka-japonska-do-ramenu-biala-12-5cm,https://asiandeligo.eshoper.pro/products/lyzka-japonska-do-ramenu-biala-12-5cm,Pałeczki i sztućce,ADG-001038,,,6.99|6.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4516/1.webp,,,,"Japanese Ramen Spoon, white 12.5cm",White spoon designed for serving ramen.,backlog,legacy_image_key|non_ascii_category_slug|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
3a17eb5f-5fcb-4ced-865f-308332c4431b,"Łyżka japońska do ramenu, czarna 12,5cm",lyzka-japonska-do-ramenu-czarna-12-5cm,https://asiandeligo.eshoper.pro/products/lyzka-japonska-do-ramenu-czarna-12-5cm,Pałeczki i sztućce,ADG-000744,,,6.99|6.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-3616/1.webp,,,,"Japanese Ramen Spoon, black 12.5cm",Black spoon designed for serving ramen.,backlog,legacy_image_key|non_ascii_category_slug|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
72570f23-1615-4555-8060-c7100e251dfa,"Łyżka-nabierka Otama, drewniana 18cm",lyzka-nabierka-otama-drewniana-18cm,https://asiandeligo.eshoper.pro/products/lyzka-nabierka-otama-drewniana-18cm,Pałeczki i sztućce,ADG-000599,,,10.99|10.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2905/1.webp,,,,"Otama Wooden Ladle, 18cm",Wooden ladle for serving food.,backlog,legacy_image_key|non_ascii_category_slug|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
11f48fea-6afb-4df8-81b1-26c6978d797d,Moździerz granitowy - śr. 18cm - Jade Temple,mozdzierz-granitowy-sr-18cm-jade-temple,https://asiandeligo.eshoper.pro/products/mozdzierz-granitowy-sr-18cm-jade-temple,Moździerze,ADG-001420,,,113|113,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5268/1.webp,,,,Granite Mortar - 18cm - Jade Temple,"Granite mortar with a natural stone pestle, perfect for grinding spices, herbs, and ingredients for Asian cuisine.",backlog,legacy_image_key|non_ascii_category_slug|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
c00714ce-cf2f-4f32-94c5-ef47aaefc3b5,"Nóż OSAKA Annaki, uniwersalny 20cm - CSS",noz-osaka-annaki-uniwersalny-20cm-css,https://asiandeligo.eshoper.pro/products/noz-osaka-annaki-uniwersalny-20cm-css,Noże,ADG-000590,,,35|35,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2884/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-2884/2.webp,,,,"OSAKA Annaki Universal Knife, 20cm - CSS","OSAKA Annaki Universal Knife, 20cm - CSS",backlog,legacy_image_key|non_ascii_category_slug|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
c121f2c1-59f8-448c-b5d1-bdb68f694b1f,Nóż OSAKA Pankiri do chleba 20cm - CSS,noz-osaka-pankiri-do-chleba-20cm-css,https://asiandeligo.eshoper.pro/products/noz-osaka-pankiri-do-chleba-20cm-css,Noże,ADG-000592,,,35.5|35.5,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2888/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-2888/2.webp,,,,"OSAKA Pankiri Bread Knife, 20cm - CSS","OSAKA Pankiri Bread Knife, 20cm - CSS",backlog,legacy_image_key|non_ascii_category_slug|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
45badaa5-1f81-43ff-ab2a-5a034cbe5a18,"Nóż OSAKA Santoku, uniwersalny 18cm - CSS",noz-osaka-santoku-uniwersalny-18cm-css,https://asiandeligo.eshoper.pro/products/noz-osaka-santoku-uniwersalny-18cm-css,Noże,ADG-000588,,,35|35,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2882/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-2882/2.webp,,,,"OSAKA Santoku Knife, 18cm - CSS","OSAKA Santoku Knife, 18cm - CSS",backlog,legacy_image_key|non_ascii_category_slug|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
5cee4fa7-0e5b-4a1c-b810-2492ddc98dfe,Nóż OSAKA Yanagi-ba do ryb i sushi 23cm - CSS,noz-osaka-yanagi-ba-do-ryb-i-sushi-23cm-css,https://asiandeligo.eshoper.pro/products/noz-osaka-yanagi-ba-do-ryb-i-sushi-23cm-css,Noże,ADG-000587,,,39|39,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2881/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-2881/2.webp,,,,"OSAKA Yanagi-ba Knife for Fish and Sushi, 23cm - CSS","OSAKA Yanagi-ba Knife for Fish and Sushi, 23cm - CSS",backlog,legacy_image_key|non_ascii_category_slug|missing_ingredients|missing_allergens|missing_nutrition|missing_storage_zone|missing_unit_price|missing_ean
